Mg25_ppm,P31_ppm,Sr88_ppm,Y89_ppm,Ba137_ppm,Pb208_ppm,U238_ppm,dft_mm,Age_cal_yr_bp
812.5342141,66.69296432,20.64364875,0.143579974,7.013168976,0.156249649,0.136835193,35.05557811,65426
861.9730942,56.6229767,20.36262636,0.116174062,6.842712425,0.209614005,0.117620886,35.08089047,65427
886.6090826,41.41725087,20.78776497,0.074483044,7.306051057,0.04,0.079074806,35.10620278,65427
861.7430697,49.56370324,18.56540365,0.088882398,6.403874418,0.04,0.076425494,35.13223833,65429
875.9466617,55.34799717,18.5877199,0.137122594,6.063405795,0.04,0.090096979,35.15755082,65429
893.3552225,40.47319022,22.86490144,0.091469912,7.345192978,0.04,0.075895769,35.18286311,65430
804.6908953,39.13707579,24.30171794,0.021528262,7.764076118,0.04,0.077882453,35.20889867,65431
755.4163136,45.32608988,20.70876515,0.051143377,6.656873559,0.04,0.093837709,35.23493411,65433
812.4535992,59.87746848,18.60890835,0.122107211,6.0467259,0.04,0.104545268,35.26024659,65434
873.3982491,65.50360776,18.13195588,0.15035171,6.107618057,0.04,0.103493354,35.28555889,65434
829.0144001,45.18753226,20.05152277,0.072311649,6.626255606,0.04,0.077345173,35.31159444,65436
798.384399,39.56120171,22.31318792,0.03963953,7.496582166,0.04,0.080196035,35.33690682,65436
826.3262751,60.01750148,21.36179434,0.102203878,7.481477361,0.04,0.124169329,35.36221922,65437
815.0166706,68.63729449,19.27350506,0.116577573,6.761655675,0.04,0.12254599,35.38825478,65439
786.9975258,63.02405821,19.43975697,0.074101686,6.59899682,0.04,0.108923665,35.41429022,65440
817.3881095,49.1722751,22.02799754,0.035853914,7.473910788,0.04,0.100628046,35.43960271,65441
805.6458738,36.29860609,23.04308165,0.011605311,7.388419302,0.04,0.083569081,35.464915,65441
791.1134977,40.51106627,20.67351345,0.020056015,6.428448839,0.04,0.11062186,35.49095056,65443
821.2115068,57.29869732,17.40326724,0.103254215,5.799193544,0.04,0.132842773,35.51626294,65443
856.0547335,62.33007373,17.24271564,0.15177383,5.445410118,0.04,0.094097968,35.54157522,65444
841.2144028,47.51649605,18.99449834,0.088419931,6.083975886,0.04,0.051139475,35.56761078,65446
817.7120723,44.24416389,18.50997429,0.150647806,6.963283731,0.04,0.063319007,35.59364633,65447
871.3491815,57.31247465,16.20681696,0.271131285,6.878690108,0.189492343,0.072299753,35.61895882,65448
931.340321,53.93058811,16.58002919,0.204642365,5.790956605,0.056978248,0.071585368,35.64427111,65448
905.8099914,44.91998783,17.13133197,0.159314642,5.26082065,0.04,0.05349111,35.67030667,65450
901.5214736,43.31321295,17.51256416,0.199712449,5.055890213,0.04,0.047026005,35.69561894,65450
891.4640422,40.63172771,18.48659376,0.157215716,5.324740657,0.04,0.086482402,35.72093133,65451
842.2302919,49.42073555,18.49659607,0.245744884,6.280310091,0.04,0.103460236,35.74696689,65453
808.258715,64.29327484,17.24409026,0.429331355,6.43536562,0.04,0.085809218,35.77300244,65454
821.8361901,57.70443319,18.79857515,0.329020004,6.308374981,0.04,0.084544657,35.79831482,65455
831.612474,45.45646157,20.5902564,0.173433533,6.593014968,0.04,0.086330685,35.82362722,65455
838.7626842,45.59237848,20.67185643,0.170884862,6.746179168,0.04,0.076475912,35.84966267,65457
854.4387312,46.17438972,20.39641398,0.156896414,5.873422936,0.04,0.040775287,35.87497506,65457
863.1261628,42.92294397,19.94803007,0.069642094,6.832096332,0.04,0.0607928,35.90028744,65458
831.9785761,42.32343458,19.91296551,0.04622145,8.07350639,0.04,0.249178755,35.926323,65460
798.7647458,41.73512888,20.99019492,0.041303468,7.740695502,0.04,0.261816131,35.95163529,65460
768.0123128,37.35996369,23.36167739,0.062166666,7.021861587,0.04,0.101542844,35.97694767,65461
723.0065641,30.79576482,26.62458577,0.066696651,7.855445406,0.04,0.059926414,36.00298322,65462
684.2210068,33.55269094,26.94448864,0.063215617,7.718288247,0.04,0.116211779,36.02901878,65464
694.4694729,48.89856855,24.8147474,0.0784263,7.37836219,0.04,0.207840277,36.05433118,65465
717.967124,58.39715306,22.25944002,0.194792602,7.020405355,0.04,0.184255117,36.07964356,65465
764.236907,30.91186006,19.97847818,0.407860438,7.720201149,0.04,0.095052679,36.10567911,65467
811.2664786,106.3603461,19.20074031,0.565457105,7.737002842,0.04,0.117993928,36.13099129,65467
780.5015356,147.5953453,20.86191401,0.4624839,7.27558544,0.04,0.115567686,36.15630378,65468
707.1991608,147.5953453,22.39555473,0.263197358,7.656636058,0.162620205,0.101515417,36.18233933,65469
713.2479485,47.55245428,22.56226333,0.159441684,7.849656495,0.11759701,0.113972024,36.20837489,65471
756.1333375,30.83450967,22.01153489,0.11174678,7.524414823,0.04,0.115635446,36.23368718,65472
774.1316008,50.42856105,20.51862882,0.15207176,7.104497835,0.04,0.09357842,36.25899967,65472
783.6255777,59.13713139,19.26370583,0.335220827,6.740459834,0.04,0.094753,36.28503511,65474
820.4126298,72.47538088,19.06197016,0.423646135,6.557115056,0.04,0.109876377,36.31034741,65474
879.4753934,73.25081951,21.90249996,0.280922725,8.270193092,0.04,0.08985975,36.33565989,65475
876.2926716,56.30106843,24.46182378,0.133427599,9.261139679,0.04,0.076856924,36.36169544,65476
815.2533206,44.22556248,23.12952199,0.187811581,7.447309279,0.04,0.154129126,36.387731,65478
805.4499914,59.29354979,18.86518996,0.280988693,6.68727927,0.04,0.147949601,36.41304329,65478
875.2730192,56.15775612,20.54008583,0.231026234,8.166554882,0.04,0.12410436,36.43835567,65479
927.3843542,41.3162586,24.88410741,0.10077289,8.701682129,0.04,0.141061757,36.46439122,65481
883.2350897,47.0210787,24.43801417,0.064138505,8.392518,0.04,0.134729673,36.49042678,65482
877.9958687,62.86459558,20.58117079,0.137803407,7.147647904,0.269604006,0.098405511,36.51573918,65483
924.2495952,61.13941051,19.47420727,0.175125207,6.734779936,0.241547113,0.064816536,36.54105156,65483
959.5958806,52.777664,19.52648776,0.163436283,7.052129916,0.04,0.057050124,36.56708711,65485
1029.145996,49.26396478,22.54206737,0.103159794,8.563422089,0.04,0.066258931,36.59239929,65485
1034.110993,42.53560101,25.34745989,0.052105281,9.767277386,0.04,0.07609191,36.61771178,65486
894.3536573,48.82851253,22.90474086,0.08298428,8.354899069,0.04,0.106513741,36.64374733,65488
808.7345013,66.97131425,19.22806673,0.167329579,7.631585802,0.04,0.138675813,36.66978289,65489
897.6726157,63.66746474,20.46267369,0.171199379,8.392349845,0.04,0.083218182,36.69509518,65490
968.6860137,51.87363946,22.78466807,0.111260082,8.846805495,0.04,0.109502988,36.72040767,65490
907.213001,58.72313984,21.19107866,0.145855221,7.461410887,0.04,0.16136374,36.74644311,65492
885.8825289,65.41023373,17.44333475,0.335901988,6.105077868,0.04,0.131984453,36.77175541,65492
1008.548811,57.01747935,16.47332937,0.461944801,5.601507843,0.04,0.056804939,36.79706789,65493
1031.692227,57.66550707,16.41480022,0.418787024,5.630411898,0.04,0.025,36.82310344,65495
980.5264579,56.80293814,16.37814858,0.289989093,5.681805549,0.04,0.116813715,36.849139,65496
981.033976,50.70064582,18.16604089,0.179672291,6.526013354,0.04,0.185122813,36.87445118,65497
975.3894848,51.71475927,19.58369244,0.153915691,7.492650703,0.04,0.109693613,36.89976367,65497
969.8323536,56.54615993,18.41282151,0.217456863,6.793818544,0.04,0.025,36.92579922,65499
1034.587823,48.58821764,19.82711494,0.170985394,7.557627296,0.04,0.033962672,36.95111153,65499
1050.143009,45.5105115,22.5342982,0.085906278,9.261470666,0.04,0.034070398,36.976424,65500
984.1747618,60.63755903,23.31807247,0.110789712,9.641094275,1.06754704,0.113756057,37.00245956,65501
933.5644255,69.91900341,21.10637681,0.15975964,8.124886146,1.828390352,0.119411026,37.028495,65503
986.6029495,58.91053732,19.98869729,0.134055993,6.805306552,0.403545694,0.128394353,37.05380729,65504
1017.517757,54.54710939,19.01650594,0.106992502,6.638355867,0.04,0.154157844,37.07911978,65504
1023.177507,57.44580614,19.21729539,0.121547292,7.418892644,1.864447184,0.174586531,37.10515533,65506
1054.67969,54.10418354,18.61604676,0.132809176,6.609763881,2.236628441,0.146801151,37.13046765,65506
1062.322672,57.02313405,19.82511568,0.128826296,6.724507947,0.80568051,0.173695146,37.15578,65507
985.757211,57.33111519,21.37156786,0.131523991,7.546475987,1.523905995,0.158644079,37.18181556,65508
978.2730595,57.01903193,19.84695459,0.135137749,7.164996324,2.289008613,0.182553018,37.20785111,65510
1069.765081,56.60406772,18.19839145,0.109223423,5.987858706,0.877248481,0.094164174,37.23316341,65510
1106.500322,60.36705722,21.72238828,0.097363835,11.82316638,1.890594333,0.313528053,37.25847589,65511
1033.775125,72.01586845,23.34075966,0.112731557,9.871804529,2.167685583,0.40914802,37.28451144,65513
1009.987184,70.51299091,19.50195507,0.117971287,10.90281396,0.736934732,0.177013323,37.31054689,65514
1098.07227,56.86635053,17.2970422,0.112565667,7.716341159,0.057224031,0.025,37.33585918,65515
1124.972885,58.03258586,16.54091879,0.125496903,5.624209207,0.04,0.083512451,37.36117167,65515
1046.174537,67.16414411,17.62004052,0.134199596,5.279848889,0.251767178,0.085584104,37.38720722,65517
978.2677878,64.69375462,18.08334463,0.135953153,6.385077651,0.271019804,0.07093948,37.41251953,65517
927.978829,50.67334957,18.31752681,0.157927233,7.17006073,0.095880398,0.073319488,37.437832,65518
913.4994755,76.00117737,17.49665702,0.160514833,7.430927876,0.628727088,0.126095354,37.46386756,65519
924.0509252,84.40873884,17.08844971,0.221155243,6.814423197,0.701304444,0.13546694,37.489903,65521
984.4953174,65.26886275,17.33620607,0.289183444,5.306125336,0.143188984,0.128707565,37.51521529,65522
999.598271,55.30625288,17.25185346,0.272217786,5.689753289,0.754099346,0.143814527,37.54052778,65522
956.7247981,56.48564159,17.37886103,0.169570868,5.866083418,1.06081618,0.104442318,37.56656333,65524
926.8634385,54.82633411,16.83226853,0.158175576,6.019681173,0.86225565,0.084231328,37.59259889,65525
981.5355862,49.55346894,16.5153645,0.150334727,6.289880975,1.013224732,0.104634283,37.61791118,65526
1045.784544,54.38267434,17.75627027,0.164170185,5.924040169,0.820006223,0.103852641,37.64322356,65526
1024.981692,63.5079611,18.33479094,0.159863963,5.285980237,1.454747382,0.104311119,37.66925911,65528
991.54115,75.96995182,17.84635393,0.162214082,6.659629303,2.534687373,0.281187982,37.69457141,65528
1000.788121,69.39304164,18.77022245,0.144713775,7.441135152,1.909052097,0.321982926,37.71988389,65529
994.2743603,67.24381523,18.65200663,0.157954553,6.803183944,0.872327463,0.281446605,37.74591944,65530
963.255433,63.00135355,16.84966869,0.148248992,6.454481072,0.434000714,0.406219105,37.77195489,65532
948.7798915,55.29589645,17.9111226,0.128785198,5.888048272,2.18271515,0.443112202,37.79726718,65533
931.220975,55.01347764,19.74100978,0.101373804,6.123701184,3.696668684,0.221586629,37.82257967,65533
922.4532634,63.51123779,18.158214,0.12668559,6.093378719,1.934468334,0.121412962,37.84861522,65535
957.378927,62.26402984,14.85456513,0.15962516,6.725275826,0.04,0.127471445,37.87465078,65536
979.3112482,57.51207221,13.98550889,0.150892712,5.787229737,0.175394072,0.231611198,37.89996318,65537
995.8642739,63.309771,15.31007204,0.12009051,5.222881088,0.213357053,0.278806858,37.92527544,65537
1012.609668,63.62238339,15.91108301,0.117702918,4.41013277,0.148074797,0.186418494,37.951311,65539
998.8025339,62.64615006,14.59914248,0.131677772,4.564534363,0.109506538,0.063160261,37.97662329,65539
945.3350109,69.52810558,13.56473168,0.193409447,5.02477649,0.092460068,0.085453079,38.00193578,65540
912.1014196,82.7588793,14.46787556,0.286305856,5.28350818,0.069649741,0.141309649,38.02797133,65541
941.6703958,80.78088896,13.5244691,0.251782485,4.515310117,0.165534503,0.207107084,38.05400678,65543
971.2198045,79.91201249,12.5677068,0.193732416,4.3941573,0.17198183,0.153060963,38.07931918,65543
924.2672965,82.84872336,12.17259158,0.191950643,4.165990784,0.149629907,0.069432336,38.10463156,65544
904.9424411,84.79568361,14.46071727,0.190078847,4.278411549,0.207384869,0.109140299,38.13066711,65546
983.0865665,86.00638088,17.57389662,0.19446506,4.642660482,1.729159137,0.150160348,38.15670267,65547
997.1851315,80.42022003,15.79497976,0.193340316,4.732264175,1.615695231,0.144315205,38.18201506,65548
967.4464921,77.65238309,13.14350799,0.18754372,4.589528066,1.583461215,0.155221269,38.20732733,65548
965.9496342,87.43813259,14.59641713,0.263663085,4.543788806,1.58721126,0.14541246,38.23336289,65550
962.6566413,81.52253201,15.04221789,0.278101572,4.809968091,1.052900948,0.067658798,38.25939844,65551
949.3232214,70.77335819,14.98811497,0.176737972,5.018625951,0.04,0.078077501,38.28471082,65552
908.7792629,67.33918534,16.11182125,0.082449455,5.221161485,0.04,0.08994995,38.31002322,65552
835.0715845,67.5562352,16.85178659,0.057445727,5.156014528,0.04,0.079929744,38.33605878,65554
857.4851631,86.30770648,18.01231848,0.064023055,5.068645633,0.04,0.130849945,38.36137106,65554
883.3443549,88.35474598,18.3162592,0.061100169,4.687049663,0.04,0.169959,38.38668344,65555
875.2446151,76.32055242,16.34941152,0.085527634,4.565797769,0.04,0.13861257,38.412719,65556
921.8854299,69.75211969,14.8405349,0.12000547,4.382738561,0.04,0.079820268,38.43875456,65558
969.772664,60.32531491,13.77066363,0.110111496,4.235183976,0.04,0.037766507,38.46406694,65558
954.2055207,65.5501498,12.81629385,0.060034144,4.767078135,0.04,0.03739103,38.48937933,65559
961.1677604,82.68336349,12.99761266,0.105752272,4.703789382,0.128639939,0.057642769,38.51541478,65560
984.2902601,87.90996579,13.37936538,0.124196562,3.777035796,0.210543042,0.054484715,38.54145033,65562
942.7682626,76.17503253,13.83901595,0.089205332,3.567745923,0.04,0.061422173,38.56676282,65562
905.9106205,71.11123191,13.95908115,0.081368814,3.354697154,0.04,0.074431054,38.59207511,65563
946.7046769,66.97613442,12.92755413,0.083892673,2.946902592,0.04,0.060653479,38.61811067,65565
1004.156387,66.64808862,11.62203366,0.036044191,2.369837871,0.04,0.025485042,38.64414622,65566
1009.672565,72.33278965,11.57627066,0.019395473,2.949417015,0.04,0.045506058,38.66945859,65567
1001.386669,74.45354006,11.06045607,0.023457598,3.217850268,0.04,0.051716415,38.69477089,65567
993.9461427,66.91779428,10.34117021,0.020172465,2.591311547,0.04,0.027689355,38.72080644,65569
957.4602,60.14626625,10.31377956,0.010816788,2.424252364,0.04,0.035251541,38.746842,65570
882.6022478,58.56740614,10.36739917,0.012772988,2.419849323,0.04,0.105799234,38.77215447,65571
832.5083632,54.11872791,10.29437508,0.008237389,2.633549115,0.04,0.088712245,38.79746678,65571
852.0960045,54.65119702,10.50902508,0.007711199,3.074036955,0.04,0.025,38.82350222,65573
894.1161956,54.8552766,10.36310698,0.008133843,2.102146538,0.04,0.025,38.84953789,65574
907.02859,52.72282134,9.732750532,0.005,1.972469641,0.04,0.025,38.87485024,65575
885.1708371,52.07300616,9.903002854,0.00636544,3.278129688,0.04,0.025,38.90016256,65575
829.308239,51.44182116,11.5155338,0.023038896,2.244268115,0.04,0.025,38.92619811,65577
800.1761472,51.18098243,12.69773832,0.032417813,5.888741232,0.04,0.0483789,38.95223367,65578
728.1001986,51.17161621,14.35857109,0.028672054,8.44195054,0.04,0.064745043,38.977546,65579
645.0401883,47.89368255,15.97706923,0.01608876,5.413033132,0.04,0.055716049,39.00285833,65579
635.5088705,48.39747848,16.09911845,0.010317178,2.234190981,0.04,0.049634725,39.028894,65581
673.1087757,48.97626416,16.04114926,0.036827439,3.851156878,0.04,0.063125723,39.05420635,65581
686.7590376,45.5155405,15.51887853,0.04234189,3.447358127,0.04,0.061697343,39.07951867,65582
